s1,s2,s3,s4,Dr/(CR),s5
107.0,1045.0,143.0,10726.0,-0.008400000008805364,23993
107.0,1070.0,143.0,13370.0,-0.0040000000000048885,23993
107.0,1301.0,0.0,13314.0,0.04,23993
107.0,1301.0,126.0,13314.0,-0.04,23993
107.0,1307.0,305.0,13298.0,2012.0219999999008,23993
107.0,1309.0,0.0,13108.0,0.23,23993
107.0,1309.0,0.0,13199.0,0.4,23993
107.0,1309.0,0.0,13233.0,-0.25,23993
107.0,1309.0,0.0,13240.0,-0.43,23993
107.0,1309.0,0.0,13640.0,-0.47,23993
107.0,1309.0,0.0,13642.0,-0.13,23993
107.0,1309.0,0.0,13649.0,0.31,23993
107.0,1309.0,0.0,13676.0,-0.13,23993
107.0,1309.0,0.0,13840.0,-0.13,23993
107.0,1309.0,0.0,14126.0,-0.18,23993
107.0,1309.0,120.0,14126.0,0.18,23993
107.0,1309.0,143.0,13840.0,0.13,23993
107.0,1309.0,143.0,99143.0,-0.15,23993
107.0,1309.0,155.0,13233.0,0.25,23993
107.0,1309.0,168.0,13649.0,-0.31,23993
107.0,1309.0,172.0,13240.0,0.43,23993
107.0,1309.0,183.0,13108.0,-0.23,23993
107.0,1309.0,183.0,13640.0,-1591.93,23993
107.0,1309.0,183.0,13676.0,0.13,23993
107.0,1309.0,184.0,13199.0,-0.4,23993
107.0,1309.0,184.0,13642.0,0.13,23993
107.0,1401.0,0.0,14339.0,0.37,23993
107.0,1401.0,110.0,14339.0,-0.37,23993
107.0,1402.0,0.0,14119.0,-0.06,23993
107.0,1402.0,0.0,14123.0,-0.1,23993
107.0,1402.0,110.0,14123.0,0.1,23993
107.0,1405.0,0.0,10219.0,0.14,23993
107.0,1405.0,0.0,10220.0,0.45,23993
107.0,1405.0,0.0,10221.0,-0.01,23993
107.0,1405.0,0.0,10223.0,0.03,23993
107.0,1405.0,0.0,10369.0,-0.26,23993
107.0,1405.0,103.0,10223.0,-0.03,23993
107.0,1405.0,105.0,10219.0,-0.14,23993
107.0,1405.0,110.0,10220.0,-0.45,23993
107.0,1405.0,112.0,10221.0,0.01,23993
107.0,1405.0,112.0,10369.0,0.26,23993
107.0,1405.0,143.0,10219.0,-0.006200000099852332,23993
107.0,1405.0,181.0,10222.0,-67.31999999999971,23993
107.0,1410.0,0.0,14121.0,-0.06,23993
107.0,1410.0,143.0,14349.0,0.0163999999895168,23993
107.0,1412.0,0.0,14122.0,-0.4,23993
107.0,1412.0,0.0,14125.0,-0.15,23993
107.0,1412.0,0.0,14143.0,0.19,23993
107.0,1412.0,110.0,14125.0,0.15,23993
107.0,1412.0,143.0,14122.0,0.012600000000020373,23993
107.0,1412.0,178.0,14143.0,-0.19,23993
107.0,1414.0,0.0,14161.0,0.08,23993
107.0,1414.0,0.0,14173.0,-0.06,23993
107.0,1414.0,110.0,14161.0,-0.08,23993
107.0,1414.0,130.0,14173.0,0.06,23993
107.0,1414.0,143.0,14173.0,0.00800000000072032,23993
107.0,1416.0,0.0,14180.0,-0.03,23993
107.0,1416.0,0.0,14184.0,-0.46,23993
107.0,1416.0,110.0,14180.0,0.03,23993
107.0,1416.0,130.0,14184.0,0.46,23993
107.0,1416.0,143.0,14184.0,0.002200000000811997,23993
107.0,1417.0,143.0,14119.0,0.021399999990535434,23993
107.0,1422.0,0.0,14306.0,-0.14,23993
107.0,1422.0,0.0,14307.0,-0.1,23993
107.0,1422.0,0.0,14308.0,-0.05,23993
107.0,1422.0,103.0,14306.0,0.14,23993
107.0,1422.0,110.0,14308.0,0.05,23993
107.0,1422.0,143.0,14307.0,-0.0016000000014173565,23993
107.0,1422.0,181.0,14304.0,-8.424999999999617,23993
107.0,1702.0,0.0,17210.0,0.06,23993
107.0,1702.0,0.0,17223.0,0.23,23993
107.0,1702.0,110.0,17223.0,-0.23,23993
107.0,1702.0,143.0,17210.0,-0.06,23993
107.0,1704.0,0.0,17204.0,0.48,23993
107.0,1704.0,0.0,17216.0,0.05,23993
107.0,1704.0,143.0,17204.0,-0.005000000001018634,23993
107.0,1704.0,168.0,17216.0,-0.05,23993
107.0,1704.0,181.0,17233.0,-86.96499999999976,23993
107.0,1706.0,0.0,17229.0,0.39,23993
107.0,1706.0,0.0,17299.0,-0.08,23993
107.0,1706.0,0.0,17421.0,0.25,23993
107.0,1706.0,120.0,17229.0,-0.39,23993
107.0,1706.0,143.0,17299.0,0.007999999999810825,23993
107.0,1706.0,168.0,17421.0,-0.25,23993
107.0,1707.0,0.0,17205.0,-0.12,23993
107.0,1707.0,0.0,17220.0,0.36,23993
107.0,1707.0,0.0,17347.0,-0.01,23993
107.0,1707.0,103.0,17347.0,0.01,23993
107.0,1707.0,110.0,17220.0,-0.36,23993
107.0,1707.0,143.0,17205.0,0.007799999999406282,23993
107.0,1711.0,0.0,17222.0,0.2,23993
107.0,1711.0,0.0,17331.0,0.36,23993
107.0,1711.0,0.0,17360.0,0.39,23993
107.0,1711.0,103.0,17360.0,-0.39,23993
107.0,1711.0,110.0,17222.0,-0.2,23993
107.0,1711.0,130.0,17331.0,-0.36,23993
107.0,1711.0,143.0,17331.0,-0.0015999999995983671,23993
107.0,1711.0,143.0,17815.0,0.004000000000001336,23993
107.0,1711.0,181.0,17241.0,-103.78500000000014,23993
107.0,1712.0,0.0,17207.0,-0.18,23993
107.0,1712.0,0.0,17219.0,-0.32,23993
107.0,1712.0,0.0,17228.0,0.18,23993
107.0,1712.0,0.0,17267.0,-0.13,23993
107.0,1712.0,0.0,17337.0,0.41,23993
107.0,1712.0,103.0,17267.0,0.13,23993
107.0,1712.0,110.0,17219.0,0.32,23993
107.0,1712.0,112.0,17207.0,0.18,23993
107.0,1712.0,112.0,17228.0,-0.18,23993
107.0,1712.0,112.0,17337.0,-0.41,23993
107.0,1712.0,143.0,17207.0,-0.005800000000817818,23993
107.0,1712.0,179.0,13859.0,-413.6616,23993
107.0,1712.0,181.0,17236.0,-53.29499999999971,23993
107.0,1712.0,183.0,13859.0,-247.78549999999998,23993
107.0,1715.0,0.0,17291.0,0.18,23993
107.0,1715.0,135.0,17291.0,-0.18,23993
107.0,1715.0,143.0,17291.0,0.008199999990210927,23993
107.0,1716.0,0.0,17212.0,0.1,23993
107.0,1716.0,0.0,17225.0,0.44,23993
107.0,1716.0,0.0,17248.0,0.13,23993
107.0,1716.0,103.0,17248.0,-0.13,23993
107.0,1716.0,110.0,17225.0,-0.44,23993
107.0,1716.0,143.0,17212.0,-0.1,23993
107.0,1717.0,0.0,17213.0,-0.2,23993
107.0,1717.0,0.0,17226.0,0.41,23993
107.0,1717.0,105.0,17226.0,-0.41,23993
107.0,1717.0,135.0,17213.0,0.2,23993
107.0,1717.0,181.0,17246.0,-14.0350000000002,23993
107.0,1719.0,0.0,17208.0,0.34,23993
107.0,1719.0,143.0,17208.0,-0.34,23993
107.0,1720.0,0.0,10216.0,-0.3,23993
107.0,1720.0,102.0,10216.0,0.3,23993
107.0,1721.0,0.0,17209.0,0.12,23993
107.0,1721.0,0.0,17221.0,-0.18,23993
107.0,1721.0,143.0,17209.0,-0.0006000000012136297,23993
107.0,1721.0,168.0,17221.0,0.18,23993
107.0,1727.0,0.0,17215.0,-0.1,23993
107.0,1727.0,0.0,17227.0,-0.19,23993
107.0,1727.0,110.0,17215.0,0.1,23993
107.0,1727.0,131.0,17227.0,0.19,23993
107.0,1729.0,0.0,17300.0,-0.26,23993
107.0,1729.0,0.0,17305.0,-0.08,23993
107.0,1729.0,0.0,17320.0,-0.08,23993
107.0,1729.0,0.0,17487.0,0.21,23993
107.0,1729.0,103.0,17305.0,0.08,23993
107.0,1729.0,103.0,17320.0,0.08,23993
107.0,1729.0,118.0,17300.0,0.26,23993
107.0,1729.0,118.0,17487.0,-0.21,23993
107.0,1729.0,143.0,17300.0,-0.007999999999810825,23993
107.0,1730.0,0.0,17214.0,-0.32,23993
107.0,1730.0,143.0,17214.0,0.0039999999999054126,23993
107.0,1731.0,0.0,17354.0,0.46,23993
107.0,1731.0,143.0,17354.0,0.013599999989310163,23993
107.0,1732.0,0.0,17389.0,-0.08,23993
107.0,1732.0,0.0,17395.0,-0.08,23993
107.0,1732.0,0.0,17397.0,0.31,23993
107.0,1732.0,0.0,17400.0,-0.49,23993
107.0,1732.0,103.0,17397.0,-0.31,23993
107.0,1732.0,110.0,17389.0,0.08,23993
107.0,1732.0,112.0,17395.0,0.08,23993
107.0,1732.0,112.0,17400.0,0.49,23993
107.0,1732.0,143.0,17395.0,-0.012200000101074693,23993
107.0,1732.0,179.0,13857.0,-5964.927299999999,23993
107.0,1732.0,181.0,17390.0,-129.04000000000033,23993
107.0,1732.0,183.0,13857.0,-4380.32205,23993
107.0,1734.0,0.0,17440.0,-0.09,23993
107.0,1734.0,0.0,17449.0,-0.2,23993
107.0,1734.0,0.0,17455.0,0.46,23993
107.0,1734.0,0.0,17462.0,-0.2,23993
107.0,1734.0,103.0,17455.0,-0.46,23993
107.0,1734.0,110.0,17440.0,0.09,23993
107.0,1734.0,118.0,17449.0,0.2,23993
107.0,1734.0,118.0,17462.0,0.2,23993
107.0,1734.0,143.0,17462.0,0.007600000000820728,23993
107.0,1734.0,181.0,17443.0,-148.66500000000005,23993
107.0,1736.0,0.0,17206.0,0.04,23993
107.0,1736.0,0.0,17217.0,-0.41,23993
107.0,1736.0,110.0,17217.0,0.41,23993
107.0,1736.0,143.0,17206.0,-0.04,23993
107.0,1736.0,143.0,17783.0,0.0020000000004074536,23993
107.0,1737.0,0.0,17495.0,0.4,23993
107.0,1737.0,143.0,17495.0,0.013599999900179682,23993
107.0,1737.0,181.0,17496.0,-95.38000000000017,23993
107.0,1738.0,0.0,10517.0,-0.36,23993
107.0,1738.0,0.0,10518.0,0.31,23993
107.0,1738.0,0.0,10519.0,-0.28,23993
107.0,1738.0,110.0,10517.0,0.36,23993
107.0,1738.0,139.0,10519.0,0.28,23993
107.0,1738.0,143.0,10519.0,-0.009000000009109499,23993
107.0,1738.0,178.0,10518.0,-0.31,23993
107.0,1756.0,0.0,17737.0,0.14,23993
107.0,1756.0,139.0,17737.0,-0.14,23993
107.0,1756.0,143.0,17737.0,0.008200000000215368,23993
107.0,1756.0,181.0,17755.0,-179.5199999999999,23993
107.0,1757.0,0.0,17769.0,-0.28,23993
107.0,1757.0,143.0,17769.0,-0.00760000001082517,23993
107.0,9901.0,143.0,10761.0,0.003199999999992542,23993
107.0,9901.0,143.0,13767.0,-0.0034099998883903027,23993
107.0,9901.0,143.0,13777.0,0.0003000000142492354,23993
107.0,9901.0,143.0,13786.0,0.00028499995823949575,23993
107.0,9901.0,143.0,13862.0,-1104884.59323,23993
107.0,9901.0,175.0,13621.0,-33.77985,23993
107.0,9901.0,179.0,13629.0,6669.043860000096,23993
107.0,9901.0,179.0,13728.0,-0.0015000001003500074,23993
107.0,9901.0,179.0,13794.0,-41851.9521,23993
107.0,9901.0,179.0,13862.0,-675835.5644,23993
107.0,9901.0,183.0,13640.0,1318.683,23993
107.0,9901.0,183.0,13741.0,0.0012000000060652383,23993
107.0,9901.0,183.0,13794.0,-36874.04225,23993
107.0,9901.0,183.0,13862.0,-733359.16165,23993
107.0,9901.0,298.0,13638.0,403097.02,23993
107.0,9901.0,298.0,13738.0,25506.51,23993
101.0,0.0,0.0,0.0,29542807.35,63002
101.0,0.0,0.0,13307.0,-0.08,63002
101.0,0.0,0.0,13622.0,-0.46,63002
101.0,0.0,0.0,13623.0,0.4,63002
101.0,0.0,0.0,13627.0,0.49,63002
101.0,0.0,0.0,13664.0,-0.01,63002
101.0,0.0,0.0,13675.0,0.11,63002
101.0,0.0,0.0,17110.0,-0.3,63002
101.0,0.0,0.0,99003.0,-29542807.37,63002
101.0,0.0,0.0,99127.0,-0.01,63002
101.0,0.0,0.0,99150.0,-0.3,63002
101.0,0.0,0.0,99159.0,-0.24,63002
101.0,0.0,0.0,99166.0,-0.23,63002
101.0,0.0,0.0,99170.0,-0.12,63002
101.0,0.0,0.0,99221.0,0.33,63002
101.0,0.0,0.0,99999.0,0.01,63002
101.0,0.0,113.0,17110.0,0.3,63002
101.0,0.0,128.0,13623.0,-0.4,63002
101.0,0.0,128.0,13664.0,0.01,63002
101.0,0.0,150.0,99150.0,0.3,63002
101.0,0.0,159.0,99159.0,0.24,63002
101.0,0.0,195.0,13622.0,0.46,63002
101.0,0.0,199.0,99999.0,-0.01,63002
101.0,0.0,297.0,13307.0,0.47,63002
101.0,0.0,297.0,13627.0,-0.49,63002
101.0,0.0,298.0,13675.0,-0.46,63002
101.0,0.0,298.0,99221.0,0.09,63002
101.0,1001.0,0.0,10234.0,0.06,63002
101.0,1001.0,0.0,10368.0,-0.44,63002
101.0,1001.0,102.0,99999.0,-0.01,63002
101.0,1001.0,107.0,10368.0,0.44,63002
101.0,1001.0,143.0,10234.0,-0.06,63002
101.0,1001.0,199.0,99999.0,0.01,63002
101.0,1002.0,0.0,10049.0,0.2,63002
101.0,1002.0,0.0,10165.0,0.27,63002
101.0,1002.0,103.0,10165.0,-0.27,63002
101.0,1004.0,0.0,10021.0,-0.48,63002
101.0,1004.0,0.0,10023.0,0.44,63002
101.0,1004.0,0.0,10062.0,0.29,63002
101.0,1004.0,0.0,10246.0,0.19,63002
101.0,1004.0,0.0,10272.0,0.48,63002
101.0,1004.0,103.0,10021.0,0.48,63002
101.0,1004.0,107.0,10272.0,-0.48,63002
101.0,1004.0,127.0,10272.0,823.3776500000095,63002
101.0,1004.0,128.0,10023.0,-0.44,63002
101.0,1004.0,145.0,10246.0,-0.19,63002
101.0,1005.0,0.0,10024.0,0.34,63002
101.0,1005.0,0.0,10253.0,-0.43,63002
101.0,1005.0,103.0,10024.0,-0.34,63002
101.0,1005.0,145.0,10253.0,0.43,63002
101.0,1006.0,0.0,10033.0,0.17,63002
101.0,1006.0,0.0,10034.0,-0.15,63002
101.0,1006.0,0.0,10260.0,-0.08,63002
101.0,1006.0,0.0,10264.0,-0.08,63002
101.0,1006.0,0.0,10460.0,-0.47,63002
101.0,1006.0,0.0,10674.0,0.12,63002
101.0,1006.0,103.0,10033.0,-0.17,63002
101.0,1006.0,103.0,10264.0,0.08,63002
101.0,1006.0,107.0,10674.0,-0.12,63002
101.0,1006.0,127.0,10674.0,-29776.690699999977,63002
101.0,1006.0,139.0,10260.0,0.08,63002
101.0,1006.0,167.0,10460.0,0.47,63002
101.0,1008.0,0.0,10052.0,0.12,63002
101.0,1008.0,0.0,10065.0,0.36,63002
101.0,1008.0,0.0,10166.0,0.17,63002
101.0,1008.0,0.0,10225.0,-0.29,63002
101.0,1008.0,0.0,10241.0,0.02,63002
101.0,1008.0,0.0,10254.0,0.13,63002
101.0,1008.0,0.0,10397.0,0.43,63002
101.0,1008.0,0.0,10521.0,-0.3,63002
101.0,1008.0,0.0,10546.0,0.01,63002
101.0,1008.0,0.0,10682.0,-0.16,63002
101.0,1008.0,0.0,10686.0,0.43,63002
101.0,1008.0,0.0,10690.0,0.15,63002
101.0,1008.0,103.0,10052.0,-0.12,63002
101.0,1008.0,103.0,10254.0,-0.13,63002
101.0,1008.0,116.0,10546.0,-0.01,63002
101.0,1008.0,117.0,10690.0,-0.15,63002
101.0,1008.0,125.0,10397.0,-0.43,63002
101.0,1008.0,125.0,10686.0,-0.43,63002
101.0,1008.0,128.0,10166.0,-0.17,63002
101.0,1008.0,139.0,10241.0,-0.02,63002
101.0,1008.0,143.0,10682.0,0.16,63002
101.0,1008.0,144.0,10225.0,0.29,63002
101.0,1008.0,147.0,10225.0,0.004442000001063207,63002
101.0,1008.0,166.0,10521.0,0.3,63002
101.0,1008.0,170.0,10680.0,-116671.36,63002
101.0,1008.0,321.0,13854.0,-23384.04,63002
101.0,1009.0,0.0,10080.0,0.44,63002
101.0,1009.0,0.0,10090.0,0.12,63002
101.0,1009.0,0.0,10092.0,0.28,63002
101.0,1009.0,0.0,10167.0,-0.45,63002
101.0,1009.0,0.0,10169.0,0.3,63002
101.0,1009.0,0.0,10240.0,0.38,63002
101.0,1009.0,0.0,10255.0,0.1,63002
101.0,1009.0,0.0,10389.0,-0.44,63002
101.0,1009.0,0.0,10556.0,-0.24,63002
101.0,1009.0,0.0,10676.0,-0.19,63002
101.0,1009.0,0.0,10685.0,0.1,63002
101.0,1009.0,103.0,10092.0,-0.28,63002
101.0,1009.0,103.0,10255.0,-0.1,63002
101.0,1009.0,110.0,10676.0,0.19,63002
101.0,1009.0,116.0,10556.0,0.24,63002
101.0,1009.0,120.0,10169.0,-0.3,63002
101.0,1009.0,125.0,10685.0,-0.1,63002
101.0,1009.0,128.0,10080.0,-0.44,63002
101.0,1009.0,139.0,10240.0,-0.38,63002
101.0,1009.0,141.0,10389.0,0.44,63002
101.0,1009.0,147.0,10167.0,0.004514000000085616,63002
101.0,1009.0,170.0,10679.0,-148393.58,63002
101.0,1010.0,0.0,14278.0,-0.01,63002
101.0,1010.0,102.0,14278.0,0.01,63002
101.0,1012.0,0.0,10114.0,-0.49,63002
101.0,1012.0,0.0,10116.0,0.08,63002
101.0,1012.0,0.0,10153.0,-0.28,63002
101.0,1012.0,0.0,10224.0,0.35,63002
101.0,1012.0,0.0,10247.0,-0.02,63002
101.0,1012.0,0.0,10385.0,-0.46,63002
101.0,1012.0,0.0,10391.0,0.42,63002
101.0,1012.0,0.0,10393.0,-0.48,63002
101.0,1012.0,0.0,10506.0,0.04,63002
101.0,1012.0,103.0,10116.0,-0.08,63002
101.0,1012.0,103.0,10393.0,0.48,63002
101.0,1012.0,111.0,10506.0,-0.04,63002
101.0,1012.0,125.0,10391.0,-0.42,63002
101.0,1012.0,128.0,10114.0,0.49,63002
101.0,1012.0,139.0,10224.0,-0.35,63002
101.0,1012.0,147.0,10153.0,0.0037940000009939467,63002
101.0,1012.0,167.0,10385.0,0.46,63002
101.0,1012.0,169.0,10124.0,-0.00235,63002
101.0,1012.0,321.0,13855.0,-2.91038304567337e-11,63002
101.0,1013.0,0.0,10150.0,-0.42,63002
101.0,1013.0,0.0,10531.0,-0.42,63002
101.0,1013.0,0.0,10696.0,-0.22,63002
101.0,1013.0,103.0,10150.0,0.42,63002
101.0,1013.0,137.0,10531.0,0.42,63002
101.0,1013.0,147.0,10531.0,-0.0007579999996778497,63002
101.0,1013.0,170.0,10678.0,-115794.81,63002
101.0,1021.0,0.0,10295.0,-0.12,63002
101.0,1021.0,0.0,10301.0,-0.09,63002
101.0,1021.0,0.0,10306.0,0.28,63002
101.0,1021.0,0.0,10323.0,-0.28,63002
101.0,1021.0,0.0,10341.0,-0.03,63002
101.0,1021.0,0.0,10344.0,-0.29,63002
101.0,1021.0,0.0,10352.0,0.07,63002
101.0,1021.0,0.0,10374.0,0.46,63002
101.0,1021.0,0.0,10377.0,-0.08,63002
101.0,1021.0,0.0,10379.0,0.2,63002
101.0,1021.0,0.0,10459.0,0.34,63002
101.0,1021.0,0.0,10511.0,-0.41,63002
101.0,1021.0,0.0,10520.0,0.12,63002
101.0,1021.0,0.0,10552.0,0.05,63002
101.0,1021.0,0.0,10681.0,0.46,63002
101.0,1021.0,0.0,10683.0,-0.05,63002
101.0,1021.0,0.0,10687.0,0.35,63002
101.0,1021.0,0.0,17730.0,0.25,63002
101.0,1021.0,102.0,10377.0,0.08,63002
101.0,1021.0,103.0,10306.0,-0.28,63002
101.0,1021.0,103.0,10341.0,0.03,63002
101.0,1021.0,110.0,17730.0,-0.25,63002
101.0,1021.0,111.0,10344.0,0.29,63002
101.0,1021.0,116.0,10511.0,0.41,63002
101.0,1021.0,117.0,10301.0,0.09,63002
101.0,1021.0,119.0,10683.0,0.05,63002
101.0,1021.0,125.0,10379.0,-0.2,63002
101.0,1021.0,125.0,10687.0,-0.35,63002
101.0,1021.0,127.0,10377.0,-81.97369999999998,63002
101.0,1021.0,127.0,10747.0,4625.020999999997,63002
101.0,1021.0,127.0,10748.0,-70.32584999999017,63002
101.0,1021.0,133.0,10459.0,-0.34,63002
101.0,1021.0,133.0,10552.0,-0.05,63002
101.0,1021.0,139.0,10295.0,0.12,63002
101.0,1021.0,143.0,10323.0,0.28,63002
101.0,1021.0,143.0,10681.0,-0.46,63002
101.0,1021.0,147.0,10323.0,0.22593000000009056,63002
101.0,1021.0,166.0,10520.0,-0.12,63002
101.0,1021.0,167.0,10374.0,-0.46,63002
101.0,1021.0,170.0,10495.0,-244583.66,63002
101.0,1021.0,195.0,10552.0,-0.007067999999890162,63002
101.0,1022.0,0.0,10314.0,-0.22,63002
101.0,1022.0,0.0,10318.0,-0.01,63002
101.0,1022.0,0.0,10327.0,0.01,63002
101.0,1022.0,0.0,10340.0,0.48,63002
101.0,1022.0,0.0,10357.0,0.04,63002
101.0,1022.0,103.0,10314.0,0.22,63002
101.0,1022.0,103.0,10340.0,-0.48,63002
101.0,1022.0,144.0,10327.0,-0.01,63002
101.0,1022.0,145.0,10318.0,0.01,63002
101.0,1022.0,147.0,10327.0,-0.002863999999021871,63002
101.0,1023.0,0.0,10372.0,0.06,63002
101.0,1023.0,127.0,10372.0,-0.06,63002
101.0,1024.0,0.0,10447.0,-0.04,63002
101.0,1024.0,126.0,10447.0,0.04,63002
101.0,1024.0,147.0,10447.0,0.0013699999999516876,63002
101.0,1025.0,0.0,10422.0,-0.18,63002
101.0,1025.0,0.0,10423.0,0.3,63002
101.0,1025.0,0.0,10424.0,-0.37,63002
101.0,1025.0,0.0,10426.0,-0.25,63002
101.0,1025.0,0.0,10429.0,-0.35,63002
101.0,1025.0,0.0,10431.0,0.46,63002
101.0,1025.0,0.0,10439.0,-0.07,63002
101.0,1025.0,0.0,10449.0,-0.47,63002
101.0,1025.0,0.0,10458.0,0.4,63002
101.0,1025.0,0.0,10689.0,-0.28,63002
101.0,1025.0,102.0,10449.0,0.47,63002
101.0,1025.0,102.0,10458.0,-0.4,63002
101.0,1025.0,103.0,10423.0,-0.3,63002
101.0,1025.0,116.0,13858.0,606.18985,63002
101.0,1025.0,125.0,10424.0,0.37,63002
101.0,1025.0,127.0,10449.0,-26030.18404999998,63002
101.0,1025.0,128.0,10439.0,0.07,63002
101.0,1025.0,132.0,10689.0,0.28,63002
101.0,1025.0,145.0,10422.0,0.18,63002
101.0,1025.0,145.0,13858.0,2952.31275,63002
101.0,1025.0,147.0,10426.0,-0.004509999999982028,63002
101.0,1025.0,167.0,10429.0,0.35,63002
101.0,1025.0,195.0,10689.0,0.003404000000017504,63002
101.0,1025.0,296.0,10691.0,0.0020000000076834112,63002
101.0,1025.0,321.0,13858.0,-40760.21,63002
101.0,1034.0,170.0,10735.0,-185726.85,63002
101.0,1037.0,0.0,13005.0,0.41,63002
101.0,1037.0,0.0,13023.0,-0.17,63002
101.0,1037.0,0.0,13030.0,-0.35,63002
101.0,1037.0,0.0,13033.0,-0.44,63002
101.0,1037.0,0.0,13041.0,-0.09,63002
101.0,1037.0,0.0,13078.0,0.29,63002
101.0,1037.0,0.0,13080.0,0.37,63002
101.0,1037.0,0.0,13083.0,-0.2,63002
101.0,1037.0,0.0,13095.0,-0.02,63002
101.0,1037.0,0.0,13152.0,-0.37,63002
101.0,1037.0,0.0,13179.0,0.02,63002
101.0,1037.0,0.0,13185.0,-0.17,63002
101.0,1037.0,0.0,13225.0,-0.42,63002
101.0,1037.0,0.0,13258.0,0.22,63002
101.0,1037.0,0.0,13262.0,-0.15,63002
101.0,1037.0,0.0,13267.0,-0.14,63002
101.0,1037.0,0.0,13274.0,-0.41,63002
101.0,1037.0,0.0,13290.0,0.15,63002
101.0,1037.0,0.0,13309.0,0.13,63002
101.0,1037.0,105.0,13267.0,0.14,63002
101.0,1037.0,107.0,13185.0,0.17,63002
101.0,1037.0,107.0,13290.0,-0.15,63002
101.0,1037.0,111.0,13030.0,0.35,63002
101.0,1037.0,117.0,13080.0,-0.37,63002
101.0,1037.0,117.0,13087.0,37.19,63002
101.0,1037.0,119.0,13005.0,-0.41,63002
101.0,1037.0,119.0,13041.0,0.09,63002
101.0,1037.0,125.0,13083.0,0.2,63002
101.0,1037.0,127.0,13152.0,0.37,63002
101.0,1037.0,128.0,13023.0,0.17,63002
101.0,1037.0,128.0,13225.0,0.42,63002
101.0,1037.0,128.0,13258.0,-0.22,63002
101.0,1037.0,133.0,13262.0,0.15,63002
101.0,1037.0,137.0,13274.0,0.41,63002
101.0,1037.0,143.0,13078.0,-0.29,63002
101.0,1037.0,145.0,13033.0,0.44,63002
101.0,1037.0,145.0,13095.0,0.02,63002
101.0,1037.0,145.0,13179.0,-0.02,63002
101.0,1037.0,147.0,13078.0,-30.59,63002
101.0,1037.0,178.0,13309.0,-0.13,63002
101.0,1039.0,0.0,10688.0,0.39,63002
101.0,1039.0,127.0,99150.0,0.3,63002
101.0,1039.0,133.0,10688.0,-0.39,63002
101.0,1039.0,150.0,99150.0,-0.3,63002
101.0,1039.0,170.0,10675.0,-135277.15,63002
101.0,1039.0,195.0,10688.0,-0.0033159999895815417,63002
101.0,1042.0,0.0,10693.0,-0.38,63002
101.0,1042.0,0.0,10698.0,-0.12,63002
101.0,1042.0,0.0,10701.0,-0.29,63002
101.0,1042.0,0.0,10702.0,-0.22,63002
101.0,1042.0,0.0,10705.0,0.39,63002
101.0,1042.0,0.0,10711.0,0.22,63002
101.0,1042.0,0.0,10721.0,0.17,63002
101.0,1042.0,102.0,10693.0,0.38,63002
101.0,1042.0,103.0,10721.0,-0.17,63002
101.0,1042.0,105.0,10698.0,0.12,63002
101.0,1042.0,125.0,10701.0,0.29,63002
101.0,1042.0,127.0,10693.0,-13913.436149999994,63002
101.0,1042.0,139.0,10711.0,-0.22,63002
101.0,1042.0,143.0,10705.0,-0.39,63002
101.0,1042.0,170.0,10700.0,-112192.65,63002
101.0,1042.0,195.0,10694.0,0.0007560000011608281,63002
101.0,1042.0,296.0,10692.0,-0.0023999999975785613,63002
101.0,1045.0,0.0,10723.0,-0.22,63002
101.0,1045.0,0.0,10724.0,0.04,63002
101.0,1045.0,153.0,10723.0,0.22,63002
101.0,1052.0,170.0,10739.0,-115563.08,63002
101.0,1068.0,321.0,13863.0,-93.0099999999999,63002
101.0,1301.0,0.0,13305.0,-0.32,63002
101.0,1301.0,117.0,13328.0,0.2565,63002
101.0,1301.0,127.0,10754.0,-16723.449250000005,63002
101.0,1301.0,127.0,13331.0,-0.010600000012805685,63002
101.0,1303.0,117.0,13087.0,-30.99055,63002
101.0,1303.0,127.0,13005.0,-0.0568,63002
101.0,1303.0,147.0,13078.0,30.590999999999998,63002
101.0,1304.0,117.0,13035.0,0.01095,63002
101.0,1304.0,127.0,13185.0,-0.5245499999999899,63002
101.0,1307.0,0.0,13254.0,0.43,63002
101.0,1307.0,111.0,13254.0,-0.43,63002
101.0,1307.0,116.0,13250.0,-0.0040999999999999995,63002
101.0,1307.0,117.0,13251.0,0.13054999999999994,63002
101.0,1307.0,127.0,13152.0,-0.0625,63002
101.0,1309.0,0.0,10011.0,0.03,63002
101.0,1309.0,0.0,10105.0,0.03,63002
101.0,1309.0,0.0,10160.0,-0.07,63002
101.0,1309.0,0.0,10738.0,0.09,63002
101.0,1309.0,0.0,10744.0,-0.29,63002
101.0,1309.0,0.0,13119.0,0.49,63002
101.0,1309.0,0.0,13120.0,-0.01,63002
101.0,1309.0,0.0,13140.0,-0.39,63002
101.0,1309.0,0.0,13329.0,0.14,63002
101.0,1309.0,0.0,13331.0,0.17,63002
101.0,1309.0,0.0,13609.0,0.35,63002
101.0,1309.0,0.0,13624.0,-0.39,63002
101.0,1309.0,0.0,13645.0,0.49,63002
101.0,1309.0,0.0,13648.0,0.1,63002
101.0,1309.0,0.0,13669.0,-0.28,63002
101.0,1309.0,0.0,13819.0,-0.26,63002
101.0,1309.0,0.0,14001.0,0.11,63002
101.0,1309.0,0.0,17025.0,-0.2,63002
101.0,1309.0,0.0,17038.0,-0.41,63002
