,GROUP_NAME,SEASON DESC,LOCATION,LOCATION_NAME,NETTOTAL_QTY,NETTOTAL_COST,System,Status,AR Comments,Std Brand,Model,Closed_status,std_season,season_bucket,Continuity_factor,provision_%_policy,provision_amount_policy,location_catergory,additional_provision,Total Provision
5759,THE CHILDREN'S PLACE,SS21-KSA,14510318,The Children's Place Tala Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
5760,THE CHILDREN'S PLACE,SS21-KSA,14510422,The Children's Place Hamra Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
5761,THE CHILDREN'S PLACE,SS21-KSA,14510711,The Children's Place The View Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
5762,THE CHILDREN'S PLACE,SS21-KSA,14513033,Online - Namshi The Children's Place,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
5763,THE CHILDREN'S PLACE,SS21-KSA,14513095,Online - Noon The Children's Place,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
5764,THE CHILDREN'S PLACE,SS21-KSA,14513179,Online - Mumzworld The Children's Place,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
5765,THE CHILDREN'S PLACE,SS21-KSA,14513262,Online - VogaCloset The Children's Place,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
5766,THE CHILDREN'S PLACE,SS21-KSA,14513645,KSA_Leftovers_The Children's Place,2.0,19.3773,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,3.8754600000000003,Leftover,5.8131900000000005,9.68865
5767,THE CHILDREN'S PLACE,SS21-KSA,14513681,KSA_Leftovers_Online_The Children's Place,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,0.0,Leftover,0.0,0.0
5768,THE CHILDREN'S PLACE,SS21-KSA,14514134,The Children's Place Mall of Dhahran Ext - Khobar,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
5769,THE CHILDREN'S PLACE,SS21-KSA,14514136,The Children's Place Ehsa Mall - Hofuf,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
5770,THE CHILDREN'S PLACE,SS21-KSA,14514140,The Children's Place Rashid Mall- Khobar,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
5771,THE CHILDREN'S PLACE,SS21-KSA,14514170,The Childrens Place Jubail Mall - Jubail,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
5772,THE CHILDREN'S PLACE,SS21-KSA,14514211,The Children's Place Nakheel Mall - Dammam,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
5773,THE CHILDREN'S PLACE,SS21-KSA,14517180,The Children's Place Aziz Mall - Jeddah,0.0,-0.0008,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,-0.00016,"Store, Online & WH",-0.00024,-0.0004
5774,THE CHILDREN'S PLACE,SS21-KSA,14517255,The Children's Place Haifa Mall - Jeddah,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
5775,THE CHILDREN'S PLACE,SS21-KSA,14517257,The Children's Place Makkah Mall - Makkah,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
5776,THE CHILDREN'S PLACE,SS21-KSA,14517259,The Children's Place Mall of Arabia - Jeddah,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
5777,THE CHILDREN'S PLACE,SS21-KSA,14517280,The Children's Place Salam Mall - Jeddah,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
5778,THE CHILDREN'S PLACE,SS21-KSA,14517290,The Children's Place Al Noor - Madinah,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
5779,THE CHILDREN'S PLACE,SS21-KSA,14517399,The Childrens Place Jouri Mall - Taif,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
5780,THE CHILDREN'S PLACE,SS21-KSA,14517433,The Children's Place Yasmin Mall - Jeddah,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
5781,THE CHILDREN'S PLACE,SS21-KSA,14517745,The Children's Place Jeddah Park - Jeddah,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
5782,THE CHILDREN'S PLACE,SS21-KSA,19910744,Sela Multi brand Outlet - Riyadh,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
5783,THE CHILDREN'S PLACE,SS21-KSA,32110758,Multi Brand 2GO Apparel Hamra Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,0.0,"Store, Online & WH",0.0,0.0
5784,THE CHILDREN'S PLACE,SS21-KSA,32113858,2GO MultiBrand - Hamra Mall,5.0,85.911,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,17.1822,"Store, Online & WH",25.7733,42.9555
5785,THE CHILDREN'S PLACE,SS21-KSA,32113862,Multi Brand Sulay Warehouse Outlet - Riyadh,102.0,1355.3766,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS21,bucket3,0.4,0.5,271.07532000000003,Leftover,406.61298,677.6883
5786,THE CHILDREN'S PLACE,SS22-KSA,800,DC,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5787,THE CHILDREN'S PLACE,SS22-KSA,802,DC,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5788,THE CHILDREN'S PLACE,SS22-KSA,14510224,The Children's Place Panorama - Riyadh,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5789,THE CHILDREN'S PLACE,SS22-KSA,14510240,The Children's Place Galleria - Riyadh,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5790,THE CHILDREN'S PLACE,SS22-KSA,14510241,The Children's Place Hayat Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5791,THE CHILDREN'S PLACE,SS22-KSA,14510246,The Children's Place Nakhil Plaza - Qassim,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5792,THE CHILDREN'S PLACE,SS22-KSA,14510253,The Children's Place Hudaiti Mall - Al Kharj,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5793,THE CHILDREN'S PLACE,SS22-KSA,14510260,The Children's Place Salam Plaza - Riyadh,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5794,THE CHILDREN'S PLACE,SS22-KSA,14510261,The Children's Place Tabuk Mall - Tabuk,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5795,THE CHILDREN'S PLACE,SS22-KSA,14510295,The Children's Place Nakheel Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5796,THE CHILDREN'S PLACE,SS22-KSA,14510318,The Children's Place Tala Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5797,THE CHILDREN'S PLACE,SS22-KSA,14510422,The Children's Place Hamra Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5798,THE CHILDREN'S PLACE,SS22-KSA,14510711,The Children's Place The View Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5799,THE CHILDREN'S PLACE,SS22-KSA,14513033,Online - Namshi The Children's Place,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5800,THE CHILDREN'S PLACE,SS22-KSA,14513095,Online - Noon The Children's Place,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5801,THE CHILDREN'S PLACE,SS22-KSA,14513179,Online - Mumzworld The Children's Place,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5802,THE CHILDREN'S PLACE,SS22-KSA,14513262,Online - VogaCloset The Children's Place,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5803,THE CHILDREN'S PLACE,SS22-KSA,14513645,KSA_Leftovers_The Children's Place,-151.0,-384.4005,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,-23.064030000000002,Leftover,-169.13622,-192.20025
5804,THE CHILDREN'S PLACE,SS22-KSA,14513681,KSA_Leftovers_Online_The Children's Place,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,Leftover,0.0,0.0
5805,THE CHILDREN'S PLACE,SS22-KSA,14513745,KSA_Leftovers_Damage_The Children's Place,7.0,153.67,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,9.220199999999998,Damage,144.44979999999998,153.67
5806,THE CHILDREN'S PLACE,SS22-KSA,14514134,The Children's Place Mall of Dhahran Ext - Khobar,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5807,THE CHILDREN'S PLACE,SS22-KSA,14514136,The Children's Place Ehsa Mall - Hofuf,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5808,THE CHILDREN'S PLACE,SS22-KSA,14514140,The Children's Place Rashid Mall- Khobar,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5809,THE CHILDREN'S PLACE,SS22-KSA,14514170,The Childrens Place Jubail Mall - Jubail,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5810,THE CHILDREN'S PLACE,SS22-KSA,14514211,The Children's Place Nakheel Mall - Dammam,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5811,THE CHILDREN'S PLACE,SS22-KSA,14517180,The Children's Place Aziz Mall - Jeddah,0.0,152.1062,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,9.126372,"Store, Online & WH",66.926728,76.0531
5812,THE CHILDREN'S PLACE,SS22-KSA,14517255,The Children's Place Haifa Mall - Jeddah,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5813,THE CHILDREN'S PLACE,SS22-KSA,14517257,The Children's Place Makkah Mall - Makkah,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5814,THE CHILDREN'S PLACE,SS22-KSA,14517259,The Children's Place Mall of Arabia - Jeddah,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5815,THE CHILDREN'S PLACE,SS22-KSA,14517280,The Children's Place Salam Mall - Jeddah,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5816,THE CHILDREN'S PLACE,SS22-KSA,14517290,The Children's Place Al Noor - Madinah,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5817,THE CHILDREN'S PLACE,SS22-KSA,14517399,The Childrens Place Jouri Mall - Taif,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5818,THE CHILDREN'S PLACE,SS22-KSA,14517433,The Children's Place Yasmin Mall - Jeddah,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5819,THE CHILDREN'S PLACE,SS22-KSA,14517745,The Children's Place Jeddah Park - Jeddah,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5820,THE CHILDREN'S PLACE,SS22-KSA,19910744,Sela Multi brand Outlet - Riyadh,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5821,THE CHILDREN'S PLACE,SS22-KSA,32110758,Multi Brand 2GO Apparel Hamra Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5822,THE CHILDREN'S PLACE,SS22-KSA,32113794,KSA_RTV_Leftovers_MBS,195.0,3475.0186,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,208.50111600000002,Leftover,1529.0081839999998,1737.5092999999997
5823,THE CHILDREN'S PLACE,SS22-KSA,32113856,2GO MultiBrand - Mall of Dahran,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5824,THE CHILDREN'S PLACE,SS22-KSA,32113857,2GO MultiBrand - Jouri Mall,0.0,0.0897,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,0.0053820000000000005,"Store, Online & WH",0.039468,0.04485
5825,THE CHILDREN'S PLACE,SS22-KSA,32113858,2GO MultiBrand - Hamra Mall,-16.0,-49.1318,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,-2.947908,"Store, Online & WH",-21.617992,-24.5659
5826,THE CHILDREN'S PLACE,SS22-KSA,32113859,2GO MultiBrand - Mall of Arabia,10.0,139.516,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,8.37096,"Store, Online & WH",61.38704,69.758
5827,THE CHILDREN'S PLACE,SS22-KSA,32113862,Multi Brand Sulay Warehouse Outlet - Riyadh,6915.0,110447.3724,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS22,bucket2,0.4,0.15,6626.842344000001,Leftover,48596.84385599999,55223.6862
5828,THE CHILDREN'S PLACE,SS23-KSA,800,DC,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5829,THE CHILDREN'S PLACE,SS23-KSA,802,DC,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5830,THE CHILDREN'S PLACE,SS23-KSA,14510224,The Children's Place Panorama - Riyadh,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5831,THE CHILDREN'S PLACE,SS23-KSA,14510240,The Children's Place Galleria - Riyadh,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5832,THE CHILDREN'S PLACE,SS23-KSA,14510241,The Children's Place Hayat Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5833,THE CHILDREN'S PLACE,SS23-KSA,14510246,The Children's Place Nakhil Plaza - Qassim,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5834,THE CHILDREN'S PLACE,SS23-KSA,14510253,The Children's Place Hudaiti Mall - Al Kharj,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5835,THE CHILDREN'S PLACE,SS23-KSA,14510260,The Children's Place Salam Plaza - Riyadh,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5836,THE CHILDREN'S PLACE,SS23-KSA,14510261,The Children's Place Tabuk Mall - Tabuk,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5837,THE CHILDREN'S PLACE,SS23-KSA,14510295,The Children's Place Nakheel Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5838,THE CHILDREN'S PLACE,SS23-KSA,14510318,The Children's Place Tala Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5839,THE CHILDREN'S PLACE,SS23-KSA,14510422,The Children's Place Hamra Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5840,THE CHILDREN'S PLACE,SS23-KSA,14510711,The Children's Place The View Mall - Riyadh,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5841,THE CHILDREN'S PLACE,SS23-KSA,14513033,Online - Namshi The Children's Place,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5842,THE CHILDREN'S PLACE,SS23-KSA,14513095,Online - Noon The Children's Place,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5843,THE CHILDREN'S PLACE,SS23-KSA,14513179,Online - Mumzworld The Children's Place,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5844,THE CHILDREN'S PLACE,SS23-KSA,14513262,Online - VogaCloset The Children's Place,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5845,THE CHILDREN'S PLACE,SS23-KSA,14513645,KSA_Leftovers_The Children's Place,-24.0,350.6997,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,21.041982,Leftover,154.307868,175.34985
5846,THE CHILDREN'S PLACE,SS23-KSA,14513681,KSA_Leftovers_Online_The Children's Place,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,Leftover,0.0,0.0
5847,THE CHILDREN'S PLACE,SS23-KSA,14513745,KSA_Leftovers_Damage_The Children's Place,30.0,624.0125,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,37.44075,Damage,586.5717500000001,624.0125
5848,THE CHILDREN'S PLACE,SS23-KSA,14514134,The Children's Place Mall of Dhahran Ext - Khobar,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5849,THE CHILDREN'S PLACE,SS23-KSA,14514136,The Children's Place Ehsa Mall - Hofuf,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5850,THE CHILDREN'S PLACE,SS23-KSA,14514140,The Children's Place Rashid Mall- Khobar,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5851,THE CHILDREN'S PLACE,SS23-KSA,14514170,The Childrens Place Jubail Mall - Jubail,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5852,THE CHILDREN'S PLACE,SS23-KSA,14514211,The Children's Place Nakheel Mall - Dammam,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5853,THE CHILDREN'S PLACE,SS23-KSA,14517180,The Children's Place Aziz Mall - Jeddah,-1.0,139.8696,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,8.392176,"Store, Online & WH",61.542623999999996,69.9348
5854,THE CHILDREN'S PLACE,SS23-KSA,14517255,The Children's Place Haifa Mall - Jeddah,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5855,THE CHILDREN'S PLACE,SS23-KSA,14517257,The Children's Place Makkah Mall - Makkah,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5856,THE CHILDREN'S PLACE,SS23-KSA,14517259,The Children's Place Mall of Arabia - Jeddah,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5857,THE CHILDREN'S PLACE,SS23-KSA,14517280,The Children's Place Salam Mall - Jeddah,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5858,THE CHILDREN'S PLACE,SS23-KSA,14517290,The Children's Place Al Noor - Madinah,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5859,THE CHILDREN'S PLACE,SS23-KSA,14517399,The Childrens Place Jouri Mall - Taif,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5860,THE CHILDREN'S PLACE,SS23-KSA,14517433,The Children's Place Yasmin Mall - Jeddah,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
5861,THE CHILDREN'S PLACE,SS23-KSA,14517745,The Children's Place Jeddah Park - Jeddah,0.0,0.0,V-16,Closed,Consider,THE CHILDREN'S PLACE,Buying Pull,Closed,SS23,bucket2,0.4,0.15,0.0,"Store, Online & WH",0.0,0.0
